name;type;city;district;address;rent_office;rent_retail;rent_warehouse;service_charge;cost_parking_surface;cost_parking_underground;min_space_to_let;min_lease;add_on_factor;building_status;building_class;total_net_space;total_gross_space;completion_date;ground_floors;floor_plate;no_surface_parking;no_underground_parking;parking_ratio;sprinklers;access_control;computer_cabling;switchboard;smoke_detectors;suspended_ceiling;openable_windows;partition_walls;backup_power_supply;telephone_cabling;power_cabling;air_conditioning;raised_floor;carpeting;fibre_optic_connections;BMS;remobile_id;remobile_url;remobile_pic_url.big;lease;Kraków;;ul. Zielińskiego gen. Bohdana 3;13.50 € / m2;;;16.00 zł / m2;;;375 m2;60 months;;under construction;;8 456 m2;;7 2018;5 (ground floor included);2 130 m2;7;148;1 per 62 m2;False;True;True;False;True;True;True;False;False;True;True;True;True;True;False;True;2217;http://www.remobile.pl/en/offices/krakow/big,2217#3a4bc864;http://www.remobile.pl/images/galeria/2217/zrodlowy-1.jpg;
Kopcińskiego 79;lease;Łódź;;ul. Kopcińskiego dr. Stefana 79;50.00 - 54.00 zł / m2;;;14.00 zł / m2;180.00 zł / place;0.00 zł / place;440 m2;60 months;;existing;;2 900 m2;;2015;6 (ground floor included);480 m2;36;0;1 per 100 m2;True;True;True;True;True;True;False;True;True;True;True;True;False;False;True;False;1708;http://www.remobile.pl/en/offices/lodz/kopcinskiego-79,1708#3a4bc864;http://www.remobile.pl/images/galeria/1708/zrodlowy-1.jpg;
Kopernik Office Building A;lease;Warszawa;wlochy;Aleje Jerozolimskie 172;12.75 € / m2;;;15.50 - 17.50 zł / m2;45.00 € / place;55.00 € / place;100 m2;60 months;5.50 %;existing;;5 587 m2;;2002;7 (ground floor included);850 m2;158;607;1 per 25 m2;False;True;False;True;True;True;True;True;False;True;True;True;False;True;True;False;319;http://www.remobile.pl/en/offices/warszawa-wlochy/kopernik-office-building-a,319#3a4bc864;http://www.remobile.pl/images/galeria/319/biuro-kopernik_office_building_a-1org.jpg;
Kopernik Office Building B;lease;Warszawa;wlochy;Aleje Jerozolimskie 174;12.75 € / m2;;;15.50 - 17.50 zł / m2;45.00 € / place;55.00 € / place;320 m2;60 months;5.50 %;existing;;2 565 m2;;2003;6 (ground floor included);600 m2;158;607;1 per 25 m2;False;True;False;True;True;True;True;True;False;True;True;True;False;True;True;False;352;http://www.remobile.pl/en/offices/warszawa-wlochy/kopernik-office-building-b,352#3a4bc864;http://www.remobile.pl/images/galeria/352/biuro-kopernik_office_building_b-1org.jpg;
Kopernik Office Building B (podnajem);sublease;Warszawa;ochota;Aleje Jerozolimskie 174 a;4.90 € / m2;;;16.50 zł / m2;45.00 € / place;55.00 € / place;;;;existing;;4 737 m2;;2007;6 (ground floor included);900 m2;3;3;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2355;http://www.remobile.pl/en/offices/warszawa-ochota/kopernik-office-building-b-podnajem,2355#3a4bc864;http://www.remobile.pl/images/galeria/2355/zrodlowy-1.jpg;
Kopernik Office Building C;lease;Warszawa;wlochy;Aleje Jerozolimskie 176;12.75 € / m2;;;15.50 - 16.50 zł / m2;45.00 € / place;55.00 € / place;60 m2;60 months;5.50 %;existing;;3 517 m2;;2006;6 (ground floor included);600 m2;158;607;1 per 25 m2;False;True;True;True;True;True;True;True;False;True;True;True;False;True;True;False;353;http://www.remobile.pl/en/offices/warszawa-wlochy/kopernik-office-building-c,353#3a4bc864;http://www.remobile.pl/images/galeria/353/biuro-kopernik_office_building_c-1org.jpg;
Kopernik Office Building D;lease;Warszawa;wlochy;Aleje Jerozolimskie 178;12.75 € / m2;;;15.50 - 17.50 zł / m2;45.00 € / place;55.00 € / place;190 m2;60 months;5.50 %;existing;;4 737 m2;;2007;6 (ground floor included);900 m2;158;607;1 per 25 m2;False;True;False;True;True;True;True;True;False;True;True;True;False;True;True;False;354;http://www.remobile.pl/en/offices/warszawa-wlochy/kopernik-office-building-d,354#3a4bc864;http://www.remobile.pl/images/galeria/354/biuro-kopernik_office_building_d-1org.jpg;
Kopernik Office Building E;lease;Warszawa;wlochy;Aleje Jerozolimskie 180;12.75 € / m2;;;15.50 - 17.50 zł / m2;45.00 € / place;55.00 € / place;690 m2;60 months;5.50 %;existing;;5 377 m2;;2008;6 (ground floor included);1 000 m2;158;607;1 per 25 m2;False;True;True;True;True;True;True;True;False;True;True;True;False;True;True;False;355;http://www.remobile.pl/en/offices/warszawa-wlochy/kopernik-office-building-e,355#3a4bc864;http://www.remobile.pl/images/galeria/355/biuro-kopernik_office_building_e-1org.jpg;
Kopernika 6 (PODNAJEM);sublease;Katowice;;ul. Kopernika Mikołaja 6;39.00 zł / m2;;;2.91 zł / m2;0.00 zł / place;;223 m2;;;existing;;513 m2;;1 1930;5 (ground floor included);;8;;1 per 65 m2;False;False;True;False;False;False;True;True;False;True;True;True;False;True;True;False;2454;http://www.remobile.pl/en/offices/katowice/kopernika-6-podnajem,2454#3a4bc864;http://www.remobile.pl/images/galeria/2454/zrodlowy-1.jpg;
Kopisto 8;lease;Rzeszów;;al. Kopisto mjr. Wacława 8;45.00 zł / m2;;;10.00 zł / m2;;;;36 months;0.00 %;existing;;1 506 m2;;IV 2015;2 (ground floor included);;120;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2258;http://www.remobile.pl/en/offices/rzeszow/kopisto-8,2258#3a4bc864;http://www.remobile.pl/images/galeria/2258/zrodlowy-1.jpg;
Korona Edison;lease;Kraków;;ul. Armii Krajowej 18 C;13.50 € / m2;;;4.00 € / m2;45.00 € / place;75.00 € / place;;36 months;5.00 %;existing;;10 300 m2;;2008;11 (ground floor included);1 000 m2;;125;1 per 85 m2;False;True;False;True;True;True;True;True;True;True;True;True;False;True;True;True;375;http://www.remobile.pl/en/offices/krakow/korona-edison,375#3a4bc864;http://www.remobile.pl/images/galeria/375/biuro-korona_edison-2org.jpg;
Korona Galileo;lease;Kraków;;ul. Armii Krajowej 18 A;13.50 € / m2;;;4.00 € / m2;45.00 € / place;75.00 € / place;;60 months;5.00 %;existing;;10 300 m2;;2006;11 (ground floor included);1 003 m2;100;150;1 per 62 m2;False;False;True;True;True;True;True;False;True;True;True;True;False;True;True;True;374;http://www.remobile.pl/en/offices/krakow/korona-galileo,374#3a4bc864;http://www.remobile.pl/images/galeria/374/biuro-korona_galileo-2org.jpg;
Korona Newton;lease;Kraków;;ul. Armii Krajowej 18 B;13.50 € / m2;;;4.00 € / m2;45.00 € / place;75.00 € / place;;36 months;5.00 %;existing;;10 600 m2;;2007;11 (ground floor included);1 000 m2;0;0;1 per 59 m2;False;False;True;True;True;True;True;False;True;True;True;True;False;True;True;True;376;http://www.remobile.pl/en/offices/krakow/korona-newton,376#3a4bc864;http://www.remobile.pl/images/galeria/376/biuro-korona_newton-2org.jpg;
Korona Pascal;lease;Kraków;;ul. Przybyszewskiego Stanisława;13.50 € / m2;;;4.00 € / m2;45.00 € / place;75.00 € / place;100 m2;36 months;4.93 %;existing;;5 200 m2;;;7 (ground floor included);860 m2;0;53;1 per 79 m2;False;True;True;True;True;True;True;False;True;True;True;True;False;True;True;True;382;http://www.remobile.pl/en/offices/krakow/korona-pascal,382#3a4bc864;http://www.remobile.pl/images/galeria/382/biuro-korona_pascal-1org.jpg;
Kościuszko Business Point;lease;Toruń;;ul. Kościuszki Tadeusza 73;40.00 zł / m2;;;8.98 zł / m2;150.00 zł / place;;;36 months;;existing;;5 976 m2;;10 2014;5 (ground floor included);1 530 m2;170;;;False;False;True;False;False;True;True;False;False;True;True;True;True;False;False;False;2334;http://www.remobile.pl/en/offices/torun/kosciuszko-business-point,2334#3a4bc864;http://www.remobile.pl/images/galeria/2334/zrodlowy-1.jpg;
KOSMOS Art & Business Center;lease;Szczecin;;al. Wojska Polskiego 8;55.00 zł / m2;100.00 zł / m2;;12.00 zł / m2;150.00 zł / place;0.00 zł / place;70 m2;36 months;5.10 %;existing;;2 075 m2;;10 2015;5 (ground floor included);500 m2;60;0;1 per 30 m2;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;1852;http://www.remobile.pl/en/offices/szczecin/kosmos-art--business-center,1852#3a4bc864;http://www.remobile.pl/images/galeria/1852/zrodlowy-1.jpg;
Kostki;lease;Katowice;;ul. Chorzowska 108;42.00 zł / m2;42.00 zł / m2;;15.00 zł / m2;;;;;;existing;B;2 700 m2;;III 2012;4 (ground floor included);328 m2;100;0;;False;True;True;True;True;True;True;True;False;True;True;True;False;True;True;False;729;http://www.remobile.pl/en/offices/katowice/kostki,729#3a4bc864;http://www.remobile.pl/images/galeria/729/biuro-kostki-1org.jpg;
Koszykowa 54;lease;Warszawa;srodmiescie;ul. Koszykowa;16.00 € / m2;;;20.00 zł / m2;;170.00 € / place;250 m2;60 months;3.45 %;existing;;9 350 m2;;4 2013;8 (ground floor included);1 400 m2;0;39;1 per 250 m2;False;True;True;True;True;True;True;True;True;True;True;True;False;True;True;False;201;http://www.remobile.pl/en/offices/warszawa-srodmiescie/koszykowa-54,201#3a4bc864;http://www.remobile.pl/images/galeria/201/biuro-koszykowa_54-1org.jpg;
Koszykowa 54 (Podnajem);sublease;Warszawa;srodmiescie;ul. Koszykowa 54 b;14.90 € / m2;;;23.19 zł / m2;;150.50 € / place;145 m2;;3.45 %;existing;;9 350 m2;;4 2013;8 (ground floor included);1 400 m2;0;2;;False;True;True;True;True;True;True;True;True;True;True;True;False;True;True;False;2359;http://www.remobile.pl/en/offices/warszawa-srodmiescie/koszykowa-54-podnajem,2359#3a4bc864;http://www.remobile.pl/images/galeria/2359/zrodlowy-2.jpg;
Kotlarska 11;lease;Kraków;;ul. Kotlarska 11;14.00 € / m2;;;15.00 zł / m2;;70.00 € / place;270 m2;60 months;4.20 %;existing;;9 725 m2;;11 2017;6 (ground floor included);1 870 m2;;190;1 per 59 m2;False;True;False;False;True;True;True;False;False;False;False;True;True;True;False;True;1906;http://www.remobile.pl/en/offices/krakow/kotlarska-11,1906#3a4bc864;http://www.remobile.pl/images/galeria/1906/zrodlowy-1.jpg;
Kołobrzeska 12;lease;Gdańsk;;ul. Kołobrzeska 12;50.00 zł / m2;;;16.00 zł / m2;;200.00 zł / place;13 m2;36 months;0.00 %;existing;;;;2012;3 (ground floor included);230 m2;;14;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1860;http://www.remobile.pl/en/offices/gdansk/kolobrzeska-12,1860#3a4bc864;http://www.remobile.pl/images/galeria/1860/zrodlowy-1.jpg;
Kołobrzeska 14;lease;Gdańsk;;ul. Kołobrzeska 14;55.00 zł / m2;;;16.00 zł / m2;;;;36 months;;existing;;;;7 2017;3 (ground floor included);;19;;;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;2327;http://www.remobile.pl/en/offices/gdansk/kolobrzeska-14,2327#3a4bc864;http://www.remobile.pl/images/galeria/2327/zrodlowy-1.png;
Kraków Business Park 100/Z1;lease;Kraków;;ul. Krakowska 280 A;11.50 - 12.00 € / m2;;;14.00 zł / m2;20.00 € / place;;792 m2;60 months;11.00 %;existing;;10 000 m2;;2002;4 (ground floor included);2 500 m2;77;;1 per 40 m2;True;True;True;True;True;True;False;True;False;True;True;True;True;True;True;True;377;http://www.remobile.pl/en/offices/krakow/krakow-business-park-100z1,377#3a4bc864;http://www.remobile.pl/images/galeria/377/biuro-krakow_business_park_100z1-1org.jpg;
Kraków Business Park 1000;lease;Kraków;;ul. Krakowska 280 E;13.50 € / m2;;;3.50 € / m2;20.00 € / place;90.00 € / place;500 m2;36 months;11.00 %;existing;;14 500 m2;;2009;6 (ground floor included);2 500 m2;100;200;1 per 50 m2;False;True;True;True;True;True;False;True;False;True;True;True;True;True;True;True;533;http://www.remobile.pl/en/offices/krakow/krakow-business-park-1000,533#3a4bc864;http://www.remobile.pl/images/galeria/533/biuro-krakow_business_park_1000-1org.jpg;
Kraków Business Park 200;lease;Kraków;;ul. Krakowska 280 B;13.50 € / m2;;;3.50 € / m2;20.00 € / place;90.00 € / place;200 m2;60 months;11.00 %;existing;;16 000 m2;;2007;6 (ground floor included);2 100 m2;0;200;1 per 55 m2;False;True;True;True;True;True;False;True;False;True;True;True;True;True;True;True;530;http://www.remobile.pl/en/offices/krakow/krakow-business-park-200,530#3a4bc864;http://www.remobile.pl/images/galeria/530/biuro-krakow_business_park_200-1org.jpg;
Kraków Business Park 400;lease;Kraków;;ul. Krakowska 280 C;13.50 € / m2;;;3.50 € / m2;;90.00 € / place;200 m2;36 months;11.00 %;existing;;10 000 m2;;2007;4 (ground floor included);2 000 m2;250;100;1 per 50 m2;False;True;False;True;True;True;False;False;False;False;False;True;True;True;True;False;531;http://www.remobile.pl/en/offices/krakow/krakow-business-park-400,531#3a4bc864;http://www.remobile.pl/images/galeria/531/biuro-krakow_business_park_400-1org.jpg;
Kraków Business Park 800;lease;Kraków;;ul. Krakowska 280 D;13.50 € / m2;;;3.50 € / m2;20.00 € / place;90.00 € / place;200 m2;36 months;11.00 %;existing;;16 500 m2;;2009;6 (ground floor included);2 500 m2;100;200;1 per 50 m2;False;True;True;True;True;True;False;True;False;True;True;True;True;True;True;True;532;http://www.remobile.pl/en/offices/krakow/krakow-business-park-800,532#3a4bc864;http://www.remobile.pl/images/galeria/532/biuro-krakow_business_park_800-1org.jpg;
Krakowska 29;lease;Wrocław;;ul. Krakowska 29;55.00 zł / m2;60.00 zł / m2;;15.00 zł / m2;200.00 zł / place;200.00 zł / place;200 m2;60 months;4.00 %;under construction;;;;5 2018;6 (ground floor included);1 000 m2;39;62;1 per 55 m2;False;True;True;False;True;True;True;True;True;True;True;True;True;True;True;True;2205;http://www.remobile.pl/en/offices/wroclaw/krakowska-29,2205#3a4bc864;http://www.remobile.pl/images/galeria/2205/zrodlowy-1.jpg;
Krakowska 36;lease;Wrocław;;ul. Krakowska 36;33.00 zł / m2;;;12.50 zł / m2;;;;;;existing;;;;11 2017;2 (ground floor included);;5;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2429;http://www.remobile.pl/en/offices/wroclaw/krakowska-36,2429#3a4bc864;http://www.remobile.pl/images/galeria/2429/zrodlowy-1.png;
KróLEWska;lease;Warszawa;srodmiescie;ul. Królewska;22.00 € / m2;;;25.00 zł / m2;;220.00 € / place;200 m2;60 months;7.91 %;existing;;6 018 m2;;3 2016;9 (ground floor included);867 m2;;44;1 per 160 m2;True;True;False;False;True;True;True;True;True;False;True;True;True;True;True;True;1567;http://www.remobile.pl/en/offices/warszawa-srodmiescie/krolewska,1567#3a4bc864;http://www.remobile.pl/images/galeria/1567/zrodlowy-1.jpg;
Kupiec Poznański;lease;Poznań;;pl. Wiosny Ludów 2;13.00 € / m2;;;21.00 zł / m2;;400.00 zł / place;21 m2;;0.00 %;existing;;10 000 m2;;2001;6 (ground floor included);3 000 - 3 500 m2;0;150;1 per 130 m2;False;True;True;True;True;True;True;True;False;True;True;True;False;True;True;True;607;http://www.remobile.pl/en/offices/poznan/kupiec-poznanski,607#3a4bc864;http://www.remobile.pl/images/galeria/607/biuro-kupiec_poznanski-1org.jpg;
Kwadraciak;lease;Poznań;;ul. Mielżyńskiego Seweryna;14.25 € / m2;;;17.00 zł / m2;;;;36 months;;existing;;;;1 2014;6 (ground floor included);;;;;False;True;False;False;True;False;True;False;False;False;True;True;False;False;True;True;1391;http://www.remobile.pl/en/offices/poznan/kwadraciak,1391#3a4bc864;http://www.remobile.pl/images/galeria/1391/zrodlowy-1.jpg;
L'UNI;lease;Wrocław;;ul. Grodzka 9;15.50 € / m2;;;19.00 zł / m2;;140.00 € / place;250 m2;60 months;5.00 %;construction permit;;3 300 m2;;III 2018;4 (ground floor included);800 m2;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2255;http://www.remobile.pl/en/offices/wroclaw/luni,2255#3a4bc864;http://www.remobile.pl/images/galeria/2255/zrodlowy-1.png;
Labelo;lease;Kraków;;ul. Dobrego Pasterza 13;55.00 zł / m2;;;7.00 zł / m2;;;;;;existing;;862 m2;;12 2016;5 (ground floor included);;26;9;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1798;http://www.remobile.pl/en/offices/krakow/labelo,1798#3a4bc864;http://www.remobile.pl/images/galeria/1798/zrodlowy-1.jpg;
Lastadia Office;lease;Szczecin;;ul. Zbożowa 4;11.00 € / m2;;;3.00 € / m2;30.00 - 50.00 € / place;;300 m2;60 months;10.00 %;existing;;11 191 m2;;III 2013;6 (ground floor included);2 100 m2;78;0;;False;True;True;True;True;True;False;True;False;True;True;True;True;True;True;True;890;http://www.remobile.pl/en/offices/szczecin/lastadia-office,890#3a4bc864;http://www.remobile.pl/images/galeria/890/biuro-lastadia_office-1org.jpg;
Le Palais;lease;Warszawa;srodmiescie;ul. Próżna 7;24.50 € / m2;;;23.00 zł / m2;;200.00 € / place;115 m2;60 months;5.74 %;existing;;4 483 m2;;1 2013;6 (ground floor included);1 016 m2;0;33;1 per 150 m2;False;False;True;True;True;True;True;True;True;True;True;True;True;True;True;False;945;http://www.remobile.pl/en/offices/warszawa-srodmiescie/le-palais,945#3a4bc864;http://www.remobile.pl/images/galeria/945/biuro-le_palais-1org.jpg;
Le Palais (podnajem);sublease;Warszawa;srodmiescie;ul. Próżna 7 a;21.00 € / m2;;;22.00 zł / m2;;200.00 € / place;;;7.54 %;existing;;;;1 2013;6 (ground floor included);1 016 m2;;4;1 per 150 m2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2387;http://www.remobile.pl/en/offices/warszawa-srodmiescie/le-palais-podnajem,2387#3a4bc864;http://www.remobile.pl/images/galeria/2387/zrodlowy-1.jpg;
Lea 124;lease;Kraków;;ul. Lea Juliusza 123;;;;;;;;;;existing;;4 400 m2;;2002;4 (ground floor included);1 000 m2;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1521;http://www.remobile.pl/en/offices/krakow/lea-124,1521#3a4bc864;http://www.remobile.pl/images/galeria/1521/zrodlowy-1.jpg;
Legnicka 62;lease;Wrocław;;ul. Legnicka 62;36.00 zł / m2;;;17.00 zł / m2;;;;;;existing;;;;2000;3 (ground floor included);;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1580;http://www.remobile.pl/en/offices/wroclaw/legnicka-62,1580#3a4bc864;http://www.remobile.pl/images/galeria/1580/zrodlowy-1.jpg;
Legnicka Business House;lease;Wrocław;;ul. Legnicka 56;13.00 € / m2;;;3.50 € / m2;;250.00 zł / place;300 m2;;0.00 %;existing;;10 871 m2;;2007;7 (ground floor included);1 580 m2;0;250;1 per 70 m2;False;True;False;False;True;False;True;False;False;False;False;True;False;False;False;False;1057;http://www.remobile.pl/en/offices/wroclaw/legnicka-business-house,1057#3a4bc864;http://www.remobile.pl/images/galeria/1057/biuro-legnicka_business_house-1org.jpg;
Lelewela;lease;Wrocław;;ul. Lelewela Joachima 8;60.00 zł / m2;;;;;;;6 months;0.00 %;existing;;;;9 2017;4 (ground floor included);;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2389;http://www.remobile.pl/en/offices/wroclaw/lelewela,2389#3a4bc864;http://www.remobile.pl/images/galeria/2389/zrodlowy-1.jpg;
Leszka Czarnego 3;lease;Lublin;;ul. Leszka Czarnego 3;35.00 - 50.00 zł / m2;;;13.00 zł / m2;;;;;;existing;;817 m2;;2014;2 (ground floor included);710 m2;20;;;False;True;True;True;True;True;True;True;False;True;True;True;False;True;True;False;2407;http://www.remobile.pl/en/offices/lublin/leszka-czarnego-3,2407#3a4bc864;http://www.remobile.pl/images/galeria/2407/zrodlowy-1.jpg;
Letia Business Center;lease;Legnica;;ul. Rycerska 24;37.50 - 45.00 zł / m2;;;12.50 zł / m2;300.00 zł / place;;;;;existing;;2 550 m2;;III 2012;4 (ground floor included);1 150 m2;50;0;1 per 62 m2;False;True;True;True;True;False;False;False;False;True;True;True;False;False;True;False;730;http://www.remobile.pl/en/offices/legnica/letia-business-center,730#3a4bc864;http://www.remobile.pl/images/galeria/730/biuro-letia_business_center-1org.jpg;
Libra Business Center I;lease;Warszawa;wlochy;ul. Daimlera Gottlieba 2;;;;12.50 zł / m2;;85.00 € / place;100 m2;48 months;6.00 %;existing;;16 212 m2;;2012;9 (ground floor included);1 359 - 1 896 m2;0;;1 per 60 m2;False;True;False;True;True;True;True;False;True;False;True;True;True;True;True;True;811;http://www.remobile.pl/en/offices/warszawa-wlochy/libra-business-center-i,811#3a4bc864;http://www.remobile.pl/images/galeria/811/biuro-libra_business_center_i-1org.jpg;
LightHouse;lease;Warszawa;ursynow;ul. Puławska 435 A;11.00 € / m2;;;19.90 zł / m2;100.00 zł / place;250.00 zł / place;;60 months;10.00 %;existing;;5 740 m2;;2001;4 (ground floor included);2 116 m2;156;46;;False;True;True;True;True;True;True;False;False;True;True;True;False;True;False;False;577;http://www.remobile.pl/en/offices/warszawa-ursynow/lighthouse,577#3a4bc864;http://www.remobile.pl/images/galeria/577/biuro-lighthouse-1org.jpg;
LindegoConcept;lease;Kraków;;ul. Lindego Samuela 1;13.00 € / m2;;;3.00 € / m2;;;60 m2;;;existing;;;;2013;4 (ground floor included);;;;;False;False;False;False;False;False;False;True;False;True;False;True;False;True;False;False;1526;http://www.remobile.pl/en/offices/krakow/lindegoconcept,1526#3a4bc864;http://www.remobile.pl/images/galeria/1526/zrodlowy-1.jpg;
Lipiński Passage;lease;Warszawa;srodmiescie;Aleje Jerozolimskie 61;22.50 € / m2;15.00 - 22.50 € / m2;;22.89 zł / m2;;;57 m2;36 months;4.50 %;existing;;5 818 m2;;1898;6 (ground floor included);500 m2;;0;;False;True;True;True;True;False;True;True;False;True;True;True;False;True;True;True;671;http://www.remobile.pl/en/offices/warszawa-srodmiescie/lipinski-passage,671#3a4bc864;http://www.remobile.pl/images/galeria/671/biuro-lipinski_passage-5org.jpg;
Lipowa 19/21;lease;Białystok;;ul. Lipowa 19;40.00 zł / m2;;;;;;;;;existing;;2 000 m2;;;5 (ground floor included);;;0;;False;True;True;True;True;True;True;True;False;True;True;True;False;True;False;False;997;http://www.remobile.pl/en/offices/bialystok/lipowa-1921,997#3a4bc864;http://www.remobile.pl/images/galeria/997/biuro-lipowa_1921-1org.jpg;
Lirowa 27;lease;Warszawa;ochota;ul. Lirowa 27;29.00 zł / m2;;;7.00 zł / m2;70.00 zł / place;200.00 zł / place;44 m2;;;existing;;;;1 2000;4 (ground floor included);;33;16;;False;True;True;False;True;True;True;False;False;True;False;True;False;False;False;False;1283;http://www.remobile.pl/en/offices/warszawa-ochota/lirowa-27,1283#3a4bc864;http://www.remobile.pl/images/galeria/1283/zrodlowy-1.jpg;
Lotnicza 24;lease;Wrocław;;ul. Lotnicza 24;38.00 zł / m2;;;;;;;;;existing;;;;9 2016;2 (ground floor included);;25;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2048;http://www.remobile.pl/en/offices/wroclaw/lotnicza-24,2048#3a4bc864;http://www.remobile.pl/images/galeria/2048/zrodlowy-1.jpg;
LubCom Powojowa 3;lease;Lublin;;ul. Powojowa 3;30.00 zł / m2;;;;;;;;;existing;;525 m2;;5 2014;2 (ground floor included);;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1562;http://www.remobile.pl/en/offices/lublin/lubcom-powojowa-3,1562#3a4bc864;http://www.remobile.pl/images/galeria/1562/zrodlowy-1.jpg;
Lubicka Office;lease;Toruń;;szo Lubicka 53;38.00 - 43.00 zł / m2;;;12.00 zł / m2;60.00 zł / place;180.00 zł / place;;;;under construction;;4 350 m2;;8 2017;4 (ground floor included);870 m2;41;31;;True;True;True;False;True;True;False;True;False;True;True;True;False;True;True;False;2337;http://www.remobile.pl/en/offices/torun/lubicka-office,2337#3a4bc864;http://www.remobile.pl/images/galeria/2337/zrodlowy-1.png;
Ludna 2;lease;Warszawa;srodmiescie;ul. Ludna 2;54.00 zł / m2;;;18.20 zł / m2;;450.00 zł / place;;36 months;14.03 %;existing;;9 800 m2;;1989;9 (ground floor included);1 178 m2;0;97;1 per 100 m2;False;True;True;True;True;True;False;True;False;True;True;True;False;True;True;False;529;http://www.remobile.pl/en/offices/warszawa-srodmiescie/ludna-2,529#3a4bc864;http://www.remobile.pl/images/galeria/529/biuro-ludna_2-1org.jpg;
Lumen;lease;Warszawa;srodmiescie;ul. Złota 59;21.00 - 22.50 € / m2;;;24.00 zł / m2;;180.00 € / place;402 m2;60 months;11.76 %;existing;;23 500 m2;;2007;12 (ground floor included);2 900 m2;0;1600;1 per 63 m2;True;True;True;True;True;True;False;True;True;True;True;True;True;True;True;True;158;http://www.remobile.pl/en/offices/warszawa-srodmiescie/lumen,158#3a4bc864;http://www.remobile.pl/images/galeria/158/biuro-lumen-1org.jpg;
Lumen (podnajem);sublease;Warszawa;srodmiescie;ul. Złota 59 c;16.00 € / m2;;;23.50 zł / m2;;;;;;existing;;23 500 m2;;7 2016;12 (ground floor included);;;11;;True;True;True;True;True;True;False;True;True;True;True;True;True;True;True;True;2002;http://www.remobile.pl/en/offices/warszawa-srodmiescie/lumen-podnajem,2002#3a4bc864;http://www.remobile.pl/images/galeria/2002/zrodlowy-1.png;
Lumiere Center;lease;Łódź;;ul. Łąkowa;50.00 zł / m2;;;8.00 zł / m2;120.00 zł / place;0.00 zł / place;40 m2;;;existing;;1 800 m2;;2004;3 (ground floor included);;50;;;False;True;True;True;True;True;False;True;True;True;True;True;True;False;True;False;2108;http://www.remobile.pl/en/offices/lodz/lumiere-center,2108#3a4bc864;http://www.remobile.pl/images/galeria/2108/zrodlowy-1.png;
Lwowska 74B;lease;Rzeszów;;ul. Lwowska 74;27.00 zł / m2;;;;;;;;;existing;;;;8 2017;3 (ground floor included);;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2361;http://www.remobile.pl/en/offices/rzeszow/lwowska-74b,2361#3a4bc864;http://www.remobile.pl/images/galeria/2361/zrodlowy-1.jpg;
M5 / Michalczyka 5;lease;Wrocław;;ul. Michalczyka Kazimierza 5;10.90 € / m2;12.00 € / m2;;12.50 zł / m2;36.00 € / place;40.00 € / place;235 m2;;5.50 %;existing;;5 776 m2;;1 2018;4 (ground floor included);1 500 m2;54;50;1 per 50 m2;False;True;True;True;False;True;False;False;False;False;True;True;False;False;True;True;1987;http://www.remobile.pl/en/offices/wroclaw/m5--michalczyka-5,1987#3a4bc864;http://www.remobile.pl/images/galeria/1987/zrodlowy-1.png;
M65 Meduza;lease;Kraków;;ul. Mogilska 65;14.25 € / m2;;;15.00 zł / m2;;90.00 € / place;98 m2;60 months;7.20 - 9.00 %;existing;;4 219 m2;;3 2009;10 (ground floor included);527 m2;30;30;1 per 90 m2;False;True;False;False;True;True;True;False;False;False;False;True;False;True;True;True;379;http://www.remobile.pl/en/offices/krakow/m65-meduza,379#3a4bc864;http://www.remobile.pl/images/galeria/379/biuro-m65_meduza-1org.jpg;
M76;lease;Warszawa;srodmiescie;ul. Marszałkowska 76;21.00 € / m2;;;24.43 zł / m2;;150.00 € / place;125 m2;36 months;7.00 %;existing;;6 000 m2;;2003;11 (ground floor included);550 m2;0;35;1 per 100 m2;False;True;False;True;True;True;True;False;False;True;True;True;False;False;False;True;207;http://www.remobile.pl/en/offices/warszawa-srodmiescie/m76,207#3a4bc864;http://www.remobile.pl/images/galeria/207/biuro-m76-1org.jpg;
Madison;lease;Gdańsk;;ul. Heweliusza Jana 9;13.00 € / m2;;;4.00 € / m2;;;130 m2;36 months;;existing;;2 700 m2;;;4 (ground floor included);;;;;True;False;True;True;True;True;True;True;False;True;True;True;False;True;True;False;1826;http://www.remobile.pl/en/offices/gdansk/madison,1826#3a4bc864;http://www.remobile.pl/images/galeria/1826/zrodlowy-1.png;
